,Age,R,DeltaR
0,2.5,1.02491074994324,0.252855451577103
1,7.5,1.1831299845959777,0.28763821659574934
2,12.5,1.058114824260779,0.17638112636671432
3,17.5,1.3121692767718636,0.09273905027947534
4,22.5,1.168252830807502,0.10850674225095444
5,27.5,1.4758367616267092,0.17303385644502017
6,32.5,1.242287276072193,0.17277932211601899
7,37.5,1.1340721672614722,0.1944340200880792
8,42.5,1.0531730691487187,0.21364137179304957
9,47.5,1.1734150752682095,0.27098408672876123
10,52.5,1.067685545989577,0.23964058224374876
11,57.5,1.028141182067949,0.2607769287950104
12,62.5,0.9094042238797874,0.20801608418771356
13,67.5,0.8437915381608836,0.1822031146740482
14,72.5,0.8996327122802076,0.20684439931531806
15,77.5,0.8520859860381733,0.2482735415383631
16,82.5,1.5548856907099695,0.5334611506903396
17,87.5,0.41628379868393967,0.37566308416709865
18,92.5,1.0,inf
19,97.5,1.0,inf
